Milliseconds,X,Y,Z
3173,9.56691,-3.7537384,0.12207031
3183,9.6698,-3.6364899,0.08139038
3193,9.755936,-3.5144653,0.026351929
3203,9.765503,-3.4618225,-0.014312744
3214,9.758331,-3.41156,-0.023895264
3223,9.681763,-3.3972168,0.028747559
3233,9.60997,-3.4331055,0.12446594
3243,9.509476,-3.55513,0.23452759
3254,9.442474,-3.5982056,0.29675293
3263,9.284546,-3.5718842,0.2943573
3273,9.1792755,-3.5455627,0.27760315
3283,9.023727,-3.5001068,0.2823944
3293,8.834702,-3.4905243,0.23214722
3303,8.64328,-3.5766754,0.14839172
3314,8.504486,-3.6317139,0.13642883
3323,8.334595,-3.6436768,0.11727905
3333,8.183853,-3.6340942,0.11489868
3343,8.064209,-3.6340942,0.15318298
3353,7.9756775,-3.6508484,0.20343018
3363,7.899109,-3.6484528,0.2823944
3374,7.8823547,-3.59581,0.3254547
3383,7.9349976,-3.5862427,0.38049316
3393,8.016357,-3.5001068,0.38528442
3403,8.0785675,-3.4594269,0.39006042
3413,8.140778,-3.4665985,0.3972473
3423,8.277176,-3.4977112,0.3709259
3434,8.317856,-3.4618225,0.3254547
3443,8.322632,-3.3732758,0.32307434
3453,8.389633,-3.2488556,0.28956604
3463,8.470993,-3.1387787,0.26324463
3473,8.502106,-3.0502472,0.2106018
3483,8.537994,-2.9784698,0.19624329
3493,8.56192,-2.9473572,0.11250305
3504,8.621735,-2.9210358,0.08139038
3513,8.7030945,-2.9282227,0.009613037
3524,8.834702,-2.971283,-0.033462524
3533,8.975876,-2.9497528,-0.043029785
3543,9.064407,-2.8947144,-0.08131409
3553,9.174484,-2.8995056,-0.08610535
3563,9.349152,-2.8588257,-0.09567261
3573,9.495117,-2.8301086,-0.06695557
3583,9.626724,-2.851654,0.004821777
3593,9.700897,-2.8827515,0.11250305
3604,9.6698,-2.868393,0.19863892
3613,9.576477,-2.7846527,0.22016907
3623,9.490341,-2.684143,0.18188477
3633,9.389832,-2.6004028,0.16275024
3643,9.38266,-2.6004028,0.1675415
3653,9.334808,-2.5549316,0.19624329
3663,9.263016,-2.5046844,0.19386292
3674,9.19841,-2.48555,0.16514587
3683,9.11705,-2.4711914,0.1412201
3694,9.016556,-2.4616241,0.08618164
3703,8.944778,-2.4185486,0.014389038
3714,8.939987,-2.4017944,-0.08370972
3723,8.966309,-2.40419,-0.11482239
3733,9.050049,-2.4137573,-0.09806824
3743,9.152954,-2.44487,-0.026290894
3753,9.227127,-2.432907,0.028747559
3763,9.303696,-2.4353027,0.06463623
3774,9.303696,-2.4305115,0.03593445
3784,9.36113,-2.4879303,3.05E-05
3793,9.368301,-2.4927216,-0.023895264
3804,9.408981,-2.4711914,-0.035858154
3813,9.411377,-2.432907,-0.031066895
3824,9.418549,-2.3635101,0.019180298
3833,9.428116,-2.3491516,0.023971558
3843,9.442474,-2.3563385,0.08618164
3853,9.46402,-2.3802643,0.13163757
3863,9.435303,-2.3898315,0.2058258
3873,9.440079,-2.4209442,0.19386292
3884,9.435303,-2.478363,0.1675415
3893,9.408981,-2.559723,0.16992188
3903,9.413757,-2.6817627,0.1459961
3913,9.42334,-2.8253326,0.15795898
3923,9.420944,-2.9090729,0.1340332
3933,9.440079,-2.9856415,0.19624329
3943,9.389832,-3.0382843,0.19863892
3953,9.3013,-3.0598297,0.16275024
3964,9.231918,-3.028717,0.0957489
3973,9.124237,-2.9736786,0.03831482
3983,9.126633,-2.9282227,-0.014312744
3993,9.11705,-2.9186401,-0.076538086
4003,9.181656,-2.930603,-0.11003113
4014,9.222336,-2.9689026,-0.054992676
4023,9.229523,-3.0263214,-0.033462524
4033,9.2534485,-3.0837555,-0.009536743
4043,9.303696,-3.1507568,-0.009536743
4053,9.346771,-3.2656097,-0.007141113
4063,9.358734,-3.30867,0.026351929
4074,9.339584,-3.3182526,0.04071045
4083,9.392227,-3.3349915,0.07182312
4093,9.377869,-3.3684998,0.12207031
4103,9.32283,-3.3756714,0.12686157
4113,9.286942,-3.406784,0.12207031
4124,9.263016,-3.447464,0.12924194
4133,9.224731,-3.4618225,0.11727905
4143,9.191238,-3.4546356,0.07661438
4154,9.181656,-3.4689941,0.031143188
4163,9.112274,-3.4594269,-0.11242676
4174,9.026123,-3.3852386,-0.21292114
4183,8.990234,-3.3876343,-0.2679596
4193,8.983063,-3.3541412,-0.28471375
4203,8.954346,-3.406784,-0.27513123
4213,8.95195,-3.418747,-0.24880981
4224,8.963913,-3.440277,-0.16506958
4233,8.990234,-3.49292,-0.09567261
4243,8.961517,-3.521637,-0.08610535
4253,8.961517,-3.521637,-0.047821045
4263,8.956741,-3.447464,-0.045425415
4274,8.901703,-3.3517456,3.05E-05
4283,8.949554,-3.2895355,0.009613037
4293,8.868195,-3.1794586,0.08139038
4303,8.954346,-3.1196442,0.10293579
4313,9.018951,-3.0813599,0.20103455
4323,9.018951,-3.0215302,0.2106018
4333,9.088348,-3.007187,0.21539307
4343,9.0811615,-3.04068,0.1842804
4354,9.19841,-3.074173,0.31588745
4363,9.21756,-3.0550385,0.33981323
4374,9.150558,-3.0143585,0.35656738
4383,9.186447,-2.9856415,0.40203857
4393,9.306091,-2.966507,0.433136
4403,9.270203,-2.8995056,0.42834473
4413,9.337189,-2.839676,0.4857788
4423,9.306091,-2.8181458,0.4977417
4433,9.425735,-2.7296143,0.6580658
4444,9.351547,-2.7224274,0.6580658
4453,9.416153,-2.6817627,0.71310425
4463,9.509476,-2.6482544,0.76812744
4474,9.516663,-2.6362915,0.6819916
