Milliseconds,X,Y,Z
4121,-5.677765,2.2953186,5.1661377
4132,-5.3834534,2.091919,4.8766174
4141,-5.206375,1.697113,4.3549805
4152,-5.328415,1.3860474,4.0104065
4161,-5.538986,1.2137604,3.8405151
4172,-6.067795,1.0343018,3.7400208
4181,-6.4291077,0.91226196,3.4768066
4191,-7.1015015,0.8404846,3.0819855
4202,-8.257233,0.63708496,2.610611
4211,-9.032501,0.488739,1.9956512
4221,-10.190628,0.34516907,1.4812012
4231,-10.559128,0.56770325,1.3448029
4241,-10.717056,0.74476624,1.3017273
4252,-11.126221,0.8261261,0.97869873
4261,-11.451645,0.7782593,0.7154846
4271,-11.726822,0.57247925,0.32785034
4281,-12.200607,0.385849,0.14360046
4291,-12.564316,0.11306763,-0.13874817
4301,-12.774887,-0.07357788,0.03831482
4311,-12.66481,-0.37986755,0.43553162
4322,-12.54039,-0.5282135,0.82795715
4331,-12.2341,-0.49472046,1.2706299
4341,-11.67897,-0.53300476,1.6750183
4351,-11.549759,-0.6765747,1.505127
4361,-11.832108,-0.88952637,1.0935516
4371,-11.82254,-0.8656006,0.68678284
4381,-11.430115,-0.67178345,0.2991333
4391,-11.159729,-0.7962189,-0.21531677
4401,-10.860626,-0.8608246,-0.3182068
4411,-10.688339,-0.8009949,-0.49049377
4422,-10.726624,-1.1000977,-0.7537079
4431,-10.855835,-1.2867432,-0.6388397
4441,-10.941971,-1.298706,-0.41152954
4451,-11.107086,-1.298706,-0.25120544
4461,-11.556931,-1.4231262,-0.25120544
4471,-12.140778,-1.5355988,-0.11959839
4481,-12.351349,-1.6504517,0.12207031
4491,-12.214966,-1.585846,0.3709259
4502,-12.037888,-1.5332031,0.6891632
4511,-11.88475,-1.5643158,0.78009033
4521,-11.521042,-1.5547333,0.82077026
4531,-11.281754,-1.4877319,0.8470917
4541,-11.128616,-1.5308075,0.77770996
4551,-11.174088,-1.5236359,1.0289459
4561,-11.403793,-1.5547333,1.3400116
4571,-11.497116,-1.6791687,1.6151886
4581,-11.449249,-1.7246246,1.7444
4591,-11.341583,-1.7054901,1.9717255
4602,-11.367905,-1.7102661,2.0746155
4611,-11.229111,-1.7006989,2.0698242
4621,-10.987442,-1.6049805,1.9597626
4631,-10.645264,-1.511673,1.8209686
4641,-10.413162,-1.4638062,1.7013397
4651,-10.250458,-1.4159546,1.6463013
4661,-10.197815,-1.4207458,1.7635498
4671,-10.102097,-1.4518433,1.7755127
4681,-10.137985,-1.4590302,1.6917572
4691,-10.3198395,-1.4470673,1.6391144
4701,-10.571091,-1.4996948,1.4620514
4711,-10.733795,-1.4470673,1.3639526
4722,-10.752945,-1.4015961,1.2419128
4731,-10.566299,-1.3250275,1.1461945
4741,-10.365311,-1.3011017,1.0720215
4751,-10.197815,-1.2723846,1.1007385
4761,-9.989639,-1.241272,1.0791931
4771,-9.881958,-1.1790619,1.0672302
4781,-9.877167,-1.195816,0.97869873
4791,-10.159531,-1.2891388,0.9523773
4801,-10.645264,-1.3058777,0.909317
4811,-10.882156,-1.2532349,1.0648499
4821,-10.834305,-1.2149506,1.1844788
4831,-10.760117,-1.2508545,1.2658386
4842,-10.705093,-1.2604218,1.4118042
4851,-10.685944,-1.2843475,1.5362244
4861,-10.786438,-1.3345947,1.608017
4871,-10.733795,-1.2723846,1.5314484
4881,-10.559128,-1.2341003,1.5194855
4891,-10.377274,-1.2460632,1.5888672
4901,-10.300705,-1.3154602,1.68219
4911,-10.327026,-1.372879,1.7563629
4921,-10.427521,-1.4255219,1.780304
4931,-10.657227,-1.5260162,1.7204742
4941,-10.901306,-1.5236359,1.7683258
4951,-11.04248,-1.516449,1.7563629
4962,-11.054443,-1.5714874,1.7061157
4971,-10.910873,-1.5762787,1.7204742
4981,-10.721832,-1.6026001,1.7133026
4991,-10.489731,-1.6026001,1.6893768
5001,-10.274384,-1.6265259,1.6750183
5011,-10.219345,-1.6624146,1.6558685
5021,-10.453842,-1.750946,1.5912628
5031,-10.618942,-1.7485504,1.4764099
5041,-10.769699,-1.8155518,1.4141998
5051,-10.760117,-1.861023,1.3232727
5061,-10.638092,-1.8323059,1.2778015
5072,-10.470596,-1.8873444,1.2227631
5081,-10.377274,-1.8705902,1.258667
5091,-10.276779,-1.9208374,1.2945557
5102,-10.312668,-1.9495544,1.2825928
5111,-10.271988,-1.9208374,1.3256531
5121,-10.248062,-1.9615173,1.33284
5131,-10.260025,-1.9854431,1.3519745
5141,-10.255234,-2.0141602,1.3759155
5152,-10.310272,-2.0931244,1.4620514
5161,-10.350952,-2.0979004,1.4883728
5171,-10.353348,-2.100296,1.39505
5181,-10.3485565,-2.112259,1.1964417
5191,-10.293518,-2.0500488,1.1677399
5201,-10.231308,-2.0356903,1.1007385
5212,-10.130814,-2.004593,1.0457001
5221,-10.023132,-2.0404816,1.0959473
5231,-9.917847,-2.004593,1.2778015
5241,-9.831711,-2.05484,1.3759155
5251,-9.850845,-2.1026917,1.4285583
5261,-9.996811,-2.1481628,1.5218658
5271,-10.226517,-2.1649017,1.5027313
5282,-10.312668,-2.1026917,1.4812012
5291,-10.267197,-2.1242218,1.3232727
5301,-10.145172,-2.0931244,1.2275543
5311,-9.994415,-2.0715942,1.1749115
5321,-9.829315,-2.100296,1.0959473
5331,-9.865204,-2.1026917,1.115097
5341,-9.879562,-2.0859375,1.1509857
5352,-9.824524,-2.0356903,1.258667
5361,-9.858032,-2.05484,1.2490845
5371,-9.893921,-1.9854431,1.263443
5381,-9.9704895,-1.9040833,1.2610474
5391,-10.152344,-1.853836,1.3113098
5402,-10.331802,-1.8179474,1.3424072
5411,-10.370087,-1.8275146,1.366333
5421,-10.4227295,-1.8586273,1.3998413
5431,-10.439484,-1.8370972,1.4213715
5441,-10.401199,-1.7844543,1.4333344
5451,-10.224136,-1.6384888,1.4333344
5461,-10.190628,-1.4279175,1.4429016
5471,-10.338989,-1.2460632,1.5625458
5482,-10.535202,-1.195816,1.636734
5491,-10.654846,-1.1742706,1.6773987
5501,-10.726624,-1.1718903,1.7444
5511,-10.772095,-1.2101746,1.7587585
5521,-10.702698,-1.241272,1.813797
5531,-10.602203,-1.2867432,1.842514
5541,-10.547165,-1.3250275,1.8353271
5552,-10.398804,-1.2771759,1.7731171
5561,-10.197815,-1.2771759,1.6869812
5571,-9.975281,-1.2532349,1.6295471
5581,-9.759918,-1.2747803,1.5840912
5591,-9.702499,-1.2843475,1.6439056
5601,-9.702499,-1.2532349,1.6917572
5612,-9.7934265,-1.1455688,1.7635498
5621,-9.829315,-1.092926,1.8688354
5631,-9.872391,-1.030716,1.9597626
5641,-9.925034,-1.0091705,2.0363312
5651,-10.054245,-0.98524475,2.077011
5661,-10.106888,-0.9038849,2.151184
5672,-10.17627,-0.81056213,2.2086182
5681,-10.185852,-0.64546204,2.2492828
5691,-10.2456665,-0.47079468,2.2157898
5701,-10.427521,-0.36550903,2.203827
5711,-10.748154,-0.26739502,2.2133942
5721,-11.095123,-0.22911072,2.2803955
5732,-11.272186,-0.18603516,2.3545685
5741,-11.418152,-0.2362976,2.467041
5751,-11.540176,-0.22911072,2.5101013
