Milliseconds,X,Y,Z
2401,3.3431702,1.4027863,0.1795044
2411,5.573288,-0.14297485,-0.5550995
2421,6.8007965,-0.8488617,-0.97384644
2431,7.698105,-1.1982117,-1.3782349
2441,8.93042,-1.6169434,-1.818512
2451,10.567108,-2.3252258,-2.0625763
2461,12.648865,-2.8588257,-2.0290833
2471,13.826126,-2.203186,-1.8280792
2481,14.88855,-0.27218628,-1.3854065
2492,16.496521,2.93898,-0.41870117
2501,18.394028,6.86322,1.8784027
2511,19.11905,10.04567,3.5007324
2521,17.84607,11.251648,4.539215
2531,15.778671,10.265808,4.168335
2541,12.967102,8.413757,3.6371307
2551,10.021545,6.109482,2.529251
2561,8.84906,4.8723907,1.8568726
2571,8.518845,4.137787,2.0100098
2582,8.136002,3.809967,2.364151
2591,7.640686,3.6544342,2.4335327
2601,7.016159,3.8075714,2.23732
2611,6.539978,4.137787,1.780304
2621,6.197815,4.4033966,0.9188843
2631,5.4943237,4.652252,-0.78959656
2641,5.1162567,4.972885,-3.4934845
2651,4.1997986,4.704895,-5.1325684
2661,3.4293213,4.307678,-5.0990753
2671,3.3240356,4.245468,-3.890686
2681,3.0895386,3.2644043,-1.9046478
2691,3.0440674,2.2689972,-1.2920837
2702,3.6733856,1.2065735,-1.1891937
2711,3.9653015,0.43130493,-1.050415
2721,5.286148,-0.43489075,0.45228577
2731,6.9730835,-0.7028961,2.2229767
2741,8.590637,-0.3248291,3.7352295
2751,10.646072,0.63230896,4.453079
2761,12.739792,1.4267273,4.1922607
2771,14.448257,1.6013947,3.1059265
2781,15.460434,1.5104675,0.67959595
2792,15.673386,1.6181488,-0.91641235
2801,15.66861,2.0321045,-1.5361481
2811,14.898117,3.3338013,-1.0145264
2821,14.359726,4.5684967,0.26564026
2831,13.751953,5.494522,1.3208771
2841,12.969498,5.9539337,2.0506897
2851,12.143982,5.752945,2.2469025
2861,11.009781,5.317444,1.6869812
2871,10.232117,5.0207367,0.75616455
2882,9.679367,4.728821,0.10293579
2891,9.009384,4.566101,-0.074142456
2901,8.387238,4.503891,-0.16746521
2911,7.674179,4.5350037,-0.18899536
2921,6.8773804,4.6426697,-0.13635254
2931,6.226532,4.819748,-0.057388306
2941,5.858032,4.9489594,-0.054992676
