Milliseconds,X,Y,Z
3162,1.8548431,8.059631,1.883194
3172,1.0556335,7.2795715,4.156372
3183,1.3738861,7.265213,4.3190765
3192,1.4384918,7.0211334,5.1110992
3202,1.2255249,6.841675,5.742813
3212,1.2350922,6.6167603,6.6903687
3222,1.1130676,6.406189,7.12825
3232,0.9862366,6.434906,7.262253
3243,0.92163086,6.7100677,7.061264
3252,0.9455719,6.932602,6.8554688
3262,1.0436707,7.2843475,6.465439
3272,1.1465607,7.607376,6.2046204
3282,1.3116608,7.877777,6.0323486
3292,1.4648132,8.172089,6.0682373
3303,1.5533447,8.313263,6.1400146
3312,1.5557404,8.435303,6.1878815
3322,1.4313049,8.590836,6.235733
3332,1.2183533,8.827728,6.1998444
3342,1.0699921,9.10051,6.0945587
3352,1.0149536,9.258423,6.051483
3364,0.9886322,9.567108,6.0993347
3372,1.0675964,9.875778,6.288376
3383,1.144165,10.0863495,6.463043
3392,1.2614136,10.311264,6.786087
3402,1.316452,10.423737,6.9655457
3412,1.0029907,10.737198,7.2120056
3423,0.732605,11.048264,7.0756073
3432,0.40000916,11.316254,6.4463043
3442,0.23728943,11.263611,6.001236
3452,0.383255,11.134399,5.857666
3462,0.41914368,10.844864,6.053879
3472,0.6201477,9.899704,6.5085144
3482,0.86660767,8.387436,7.267044
3493,0.9742737,6.5569305,8.293564
3502,0.89530945,5.757736,8.724274
3512,0.555542,4.9250336,8.731445
3522,-0.064208984,4.5589294,7.915497
3533,-0.50209045,4.731201,6.745407
3542,-0.6432648,4.8460693,6.1304474
3552,-0.8490448,5.310272,4.292755
3562,-0.8179474,5.6022034,3.4217682
3573,-0.99261475,5.805588,2.9408112
3582,-1.0811615,5.906082,2.8881683
3592,-1.0285187,5.9324036,3.2423096
3602,-0.9184418,5.7768707,3.6969452
3613,-0.7102661,5.523239,4.579895
3622,-0.54756165,5.482559,5.319275
3632,-0.339386,5.563904,5.9414215
3642,0.04826355,5.688339,6.5300446
3652,0.44306946,5.8127594,6.8506927
3663,0.75413513,5.9850464,6.9775085
3672,0.9240265,6.2602234,6.9033356
3682,0.9503479,6.468399,6.687973
3692,0.81874084,6.5521393,6.391266
3702,0.73739624,6.549759,6.108917
3712,0.62971497,6.5449677,5.9246674
3722,0.37368774,6.530609,5.95578
3733,0.25404358,6.492325,5.9151
3742,0.18225098,6.4540405,5.9964447
3752,0.11764526,6.4947205,6.1065216
3762,0.06022644,6.6550446,6.2716217
3773,0.09371948,6.7698975,6.4750214
3782,0.11286926,6.8895416,6.6161957
3792,0.17507935,7.030716,6.7238617
3802,0.29710388,7.1312103,6.7525787
3812,0.35932922,7.2341003,6.6808014
3823,0.45263672,7.516449,6.6329346
3832,0.36410522,7.779663,6.7095184
3842,0.28276062,8.016556,6.843506
3852,0.19900513,8.205582,7.049286
3862,0.108078,8.289337,7.39386
3872,0.09371948,8.351547,7.8676453
3883,0.05783081,8.497513,8.690765
3892,0.15592957,8.602798,9.300934
3902,0.36650085,8.940186,10.329849
3912,0.35932922,9.509674,10.650497
3922,0.6105652,10.301697,10.069031
3932,0.9240265,10.241882,9.174118
3943,1.4217377,10.198807,8.468231
3952,1.9338074,10.241882,8.19545
3962,2.2951202,9.662811,8.906128
3973,2.491333,8.349152,10.327454
3982,2.2400818,6.9302063,11.552582
3992,1.9026947,6.3966064,11.885193
4002,0.6703949,5.276779,11.523865
4012,-0.13121033,4.9202423,10.482986
4023,-0.58584595,4.8795624,9.281799
4032,-0.7341919,5.104492,8.279205
4042,-0.7581177,5.283951,7.6235657
4052,-0.5068817,5.4514465,7.362747
4062,-0.2556305,5.461014,7.4752197
4073,-0.11685181,5.4179535,7.525467
